Date,Adj Close
7/16/1990,1.325784
7/17/1990,1.285829
7/18/1990,1.296726
7/19/1990,1.213183
7/20/1990,1.19139
7/23/1990,1.205919
7/24/1990,1.22408
7/25/1990,1.227713
7/26/1990,1.202286
7/27/1990,1.202286
7/30/1990,1.231345
7/31/1990,1.220448
8/1/1990,1.231345
8/2/1990,1.264036
8/3/1990,1.198654
8/6/1990,1.147802
8/7/1990,1.147802
8/8/1990,1.165964
8/9/1990,1.147802
8/10/1990,1.126009
8/13/1990,1.1587
8/14/1990,1.155067
8/15/1990,1.140537
8/16/1990,1.118744
8/17/1990,1.060627
8/20/1990,1.071121
8/21/1990,1.056548
8/22/1990,1.023759
8/23/1990,1.005542
8/24/1990,1.034689
8/27/1990,1.100267
8/28/1990,1.111198
8/29/1990,1.085694
8/30/1990,1.056548
8/31/1990,1.078408
9/4/1990,1.078408
9/5/1990,1.049261
9/6/1990,1.041975
9/7/1990,1.060192
9/10/1990,1.041975
9/11/1990,0.99097
9/12/1990,0.99097
9/13/1990,0.983683
9/14/1990,0.99097
9/17/1990,0.983683
9/18/1990,0.972753
9/19/1990,0.94725
9/20/1990,0.921747
9/21/1990,0.918104
9/24/1990,0.881671
9/25/1990,0.874385
9/26/1990,0.867098
9/27/1990,0.823379
9/28/1990,0.845239
10/1/1990,0.888958
10/2/1990,0.863455
10/3/1990,0.786946
10/4/1990,0.816092
10/5/1990,0.816092
10/8/1990,0.848882
10/9/1990,0.816092
10/10/1990,0.772373
10/11/1990,0.808806
10/12/1990,0.823379
10/15/1990,0.808806
10/16/1990,0.728654
10/17/1990,0.772373
10/18/1990,0.830665
10/19/1990,0.91446
10/22/1990,0.907174
10/23/1990,0.903531
10/24/1990,0.888958
10/25/1990,0.874385
10/26/1990,0.874385
10/29/1990,0.870741
10/30/1990,0.885314
10/31/1990,0.896244
11/1/1990,0.888958
11/2/1990,0.925391
11/5/1990,0.96911
11/6/1990,0.976396
11/7/1990,0.96911
11/8/1990,1.005542
11/9/1990,1.034689
11/12/1990,1.056548
11/13/1990,1.049261
11/14/1990,1.078408
11/15/1990,1.049261
11/16/1990,1.027186
11/19/1990,1.063741
11/20/1990,1.038153
11/21/1990,1.05643
11/23/1990,1.063741
11/26/1990,1.074707
11/27/1990,1.09664
11/28/1990,1.074707
11/29/1990,1.074707
11/30/1990,1.074707
12/3/1990,1.114917
12/4/1990,1.125884
12/5/1990,1.173405
12/6/1990,1.206304
12/7/1990,1.242859
12/10/1990,1.220926
12/11/1990,1.169749
12/12/1990,1.158783
12/13/1990,1.191682
12/14/1990,1.166094
12/17/1990,1.173405
12/18/1990,1.235548
12/19/1990,1.224581
12/20/1990,1.286724
12/21/1990,1.315968
12/24/1990,1.286724
12/26/1990,1.279413
12/27/1990,1.272102
12/28/1990,1.257481
12/31/1990,1.257481
1/2/1991,1.272102
1/3/1991,1.257481
1/4/1991,1.264791
1/7/1991,1.264791
1/8/1991,1.264791
1/9/1991,1.323279
1/10/1991,1.378111
1/11/1991,1.374455
1/14/1991,1.352523
1/15/1991,1.367144
1/16/1991,1.454875
1/17/1991,1.498741
1/18/1991,1.469498
1/21/1991,1.484119
1/22/1991,1.498741
1/23/1991,1.513363
1/24/1991,1.52433
1/25/1991,1.56454
1/28/1991,1.593783
1/29/1991,1.571851
1/30/1991,1.623027
1/31/1991,1.623027
2/1/1991,1.630338
2/4/1991,1.615716
2/5/1991,1.688825
2/6/1991,1.663237
2/7/1991,1.688825
2/8/1991,1.750969
2/11/1991,1.794835
2/12/1991,1.754624
2/13/1991,1.754624
2/14/1991,1.670548
2/15/1991,1.688721
2/19/1991,1.758321
2/20/1991,1.787626
2/21/1991,1.729016
2/22/1991,1.750996
2/25/1991,1.69971
2/26/1991,1.707037
2/27/1991,1.707037
2/28/1991,1.677732
3/1/1991,1.692384
3/4/1991,1.7107
3/5/1991,1.849901
3/6/1991,1.846237
3/7/1991,1.970785
3/8/1991,1.904848
3/11/1991,1.86089
3/12/1991,1.842574
3/13/1991,1.941479
3/14/1991,1.912175
3/15/1991,1.941479
3/18/1991,1.985438
3/19/1991,2.036723
3/20/1991,1.985438
3/21/1991,1.897521
3/22/1991,1.853564
3/25/1991,1.890196
3/26/1991,2.051375
3/27/1991,2.029396
3/28/1991,1.992764
4/1/1991,2.007416
4/2/1991,2.131964
4/3/1991,2.051375
4/4/1991,2.095332
4/5/1991,2.033058
4/8/1991,2.051375
4/9/1991,2.014743
4/10/1991,1.959795
4/11/1991,2.08068
4/12/1991,2.102659
4/15/1991,1.824258
4/16/1991,1.882869
4/17/1991,1.853564
4/18/1991,1.787626
4/19/1991,1.747332
4/22/1991,1.80228
4/23/1991,1.80228
4/24/1991,1.7803
4/25/1991,1.714363
4/26/1991,1.718026
4/29/1991,1.707037
4/30/1991,1.611794
5/1/1991,1.384678
5/2/1991,1.435963
5/3/1991,1.435963
5/6/1991,1.472594
5/7/1991,1.483583
5/8/1991,1.457941
5/9/1991,1.487247
5/10/1991,1.501899
5/13/1991,1.545858
5/14/1991,1.567836
5/15/1991,1.47992
5/16/1991,1.435963
5/17/1991,1.377352
5/20/1991,1.300084
5/21/1991,1.329465
5/22/1991,1.358846
5/23/1991,1.325792
5/24/1991,1.347828
5/28/1991,1.3515
5/29/1991,1.380881
5/30/1991,1.399243
5/31/1991,1.380881
6/3/1991,1.446986
6/4/1991,1.443314
6/5/1991,1.410261
6/6/1991,1.369863
6/7/1991,1.355173
6/10/1991,1.3515
6/11/1991,1.311102
6/12/1991,1.244996
6/13/1991,1.237651
6/14/1991,1.20827
6/17/1991,1.233979
6/18/1991,1.237651
6/19/1991,1.226633
6/20/1991,1.233979
6/21/1991,1.233979
6/24/1991,1.226633
6/25/1991,1.244996
6/26/1991,1.26336
6/27/1991,1.248669
6/28/1991,1.219288
7/1/1991,1.248669
7/2/1991,1.241323
7/3/1991,1.267031
7/5/1991,1.340483
7/8/1991,1.373535
7/9/1991,1.377208
7/10/1991,1.388226
7/11/1991,1.373535
7/12/1991,1.373535
7/15/1991,1.33681
7/16/1991,1.285395
7/17/1991,1.248669
7/18/1991,1.318448
7/19/1991,1.3515
7/22/1991,1.3515
7/23/1991,1.32212
7/24/1991,1.32212
7/25/1991,1.329465
7/26/1991,1.318448
7/29/1991,1.33681
7/30/1991,1.366191
7/31/1991,1.358846
8/1/1991,1.443314
8/2/1991,1.469022
8/5/1991,1.424951
8/6/1991,1.454332
8/7/1991,1.48004
8/8/1991,1.483712
8/9/1991,1.491058
8/12/1991,1.520438
8/13/1991,1.571853
8/14/1991,1.612252
8/15/1991,1.564509
8/16/1991,1.564509
8/19/1991,1.487067
8/20/1991,1.50179
8/21/1991,1.582769
8/22/1991,1.597493
8/23/1991,1.560684
8/26/1991,1.560684
8/27/1991,1.590131
8/28/1991,1.568046
8/29/1991,1.560684
8/30/1991,1.560684
9/3/1991,1.545961
9/4/1991,1.516514
9/5/1991,1.50179
9/6/1991,1.516514
9/9/1991,1.568046
9/10/1991,1.476024
9/11/1991,1.487067
9/12/1991,1.490747
9/13/1991,1.431854
9/16/1991,1.391365
9/17/1991,1.442897
9/18/1991,1.476024
9/19/1991,1.464981
9/20/1991,1.490747
9/23/1991,1.45762
9/24/1991,1.479705
9/25/1991,1.487067
9/26/1991,1.472344
9/27/1991,1.442897
9/30/1991,1.45762
10/1/1991,1.494429
10/2/1991,1.464981
10/3/1991,1.406088
10/4/1991,1.420811
10/7/1991,1.417131
10/8/1991,1.420811
10/9/1991,1.41345
10/10/1991,1.406088
10/11/1991,1.428173
10/14/1991,1.468663
10/15/1991,1.545961
10/16/1991,1.575407
10/17/1991,1.54228
10/18/1991,1.619578
10/21/1991,1.612216
10/22/1991,1.604854
10/23/1991,1.564365
10/24/1991,1.534918
10/25/1991,1.509152
10/28/1991,1.516514
10/29/1991,1.523875
10/30/1991,1.464981
10/31/1991,1.516514
11/1/1991,1.50179
11/4/1991,1.464981
11/5/1991,1.435535
11/6/1991,1.41345
11/7/1991,1.464981
11/8/1991,1.568046
11/11/1991,1.582769
11/12/1991,1.604854
11/13/1991,1.593812
11/14/1991,1.612216
11/15/1991,1.472344
11/18/1991,1.538615
11/19/1991,1.512787
11/20/1991,1.490648
11/21/1991,1.505407
11/22/1991,1.512787
11/25/1991,1.512787
11/26/1991,1.520166
11/27/1991,1.505407
11/29/1991,1.498027
12/2/1991,1.527545
12/3/1991,1.490648
12/4/1991,1.490648
12/5/1991,1.475889
12/6/1991,1.438992
12/9/1991,1.450061
12/10/1991,1.450061
12/11/1991,1.446372
12/12/1991,1.45744
12/13/1991,1.486958
12/16/1991,1.490648
12/17/1991,1.490648
12/18/1991,1.527545
12/19/1991,1.498027
12/20/1991,1.483269
12/23/1991,1.520166
12/24/1991,1.542304
12/26/1991,1.619789
12/27/1991,1.623478
12/30/1991,1.675134
12/31/1991,1.664065
1/2/1992,1.756308
1/3/1992,1.741549
1/6/1992,1.712031
1/7/1992,1.745239
1/8/1992,1.785826
1/9/1992,1.837482
1/10/1992,1.837482
1/13/1992,1.830103
1/14/1992,1.903897
1/15/1992,1.874379
1/16/1992,1.852241
1/17/1992,1.911276
1/20/1992,1.889139
1/21/1992,1.804274
1/22/1992,1.874379
1/23/1992,1.903897
1/24/1992,1.907586
1/27/1992,1.903897
1/28/1992,1.926035
1/29/1992,1.867
1/30/1992,1.881759
1/31/1992,1.911276
2/3/1992,1.940794
2/4/1992,1.940794
2/5/1992,1.951863
2/6/1992,1.892828
2/7/1992,1.889139
2/10/1992,1.86331
2/11/1992,1.855931
2/12/1992,1.926035
2/13/1992,1.896517
2/14/1992,1.896373
2/18/1992,1.85571
2/19/1992,1.83353
2/20/1992,1.91116
2/21/1992,1.922249
2/24/1992,1.95552
2/25/1992,2.025755
2/26/1992,2.066419
2/27/1992,2.025755
2/28/1992,1.996183
3/2/1992,1.988789
3/3/1992,1.962912
3/4/1992,1.922249
3/5/1992,1.87789
3/6/1992,1.892677
3/9/1992,1.885283
3/10/1992,1.885283
3/11/1992,1.870497
3/12/1992,1.85571
3/13/1992,1.8668
3/16/1992,1.874193
3/17/1992,1.859407
3/18/1992,1.885283
3/19/1992,1.863103
3/20/1992,1.870497
3/23/1992,1.863103
3/24/1992,1.922249
3/25/1992,1.907463
3/26/1992,1.892677
3/27/1992,1.803957
3/30/1992,1.718935
3/31/1992,1.722631
4/1/1992,1.744811
4/2/1992,1.737418
4/3/1992,1.744811
4/6/1992,1.796564
4/7/1992,1.693058
4/8/1992,1.652395
4/9/1992,1.693058
4/10/1992,1.641306
4/13/1992,1.670879
4/14/1992,1.737418
4/15/1992,1.789171
4/16/1992,1.744811
4/20/1992,1.678272
4/21/1992,1.663486
4/22/1992,1.704149
4/23/1992,1.685665
4/24/1992,1.670879
4/27/1992,1.648699
4/28/1992,1.604339
4/29/1992,1.685665
4/30/1992,1.778081
5/1/1992,1.752204
5/4/1992,1.789171
5/5/1992,1.789171
5/6/1992,1.826137
5/7/1992,1.796564
5/8/1992,1.83353
5/11/1992,1.840924
5/12/1992,1.840924
5/13/1992,1.85571
5/14/1992,1.815047
5/15/1992,1.792867
5/18/1992,1.785474
5/19/1992,1.755901
5/20/1992,1.774385
5/21/1992,1.748508
5/22/1992,1.759598
5/26/1992,1.752204
5/27/1992,1.781778
5/28/1992,1.759598
5/29/1992,1.766991
6/1/1992,1.703877
6/2/1992,1.674244
6/3/1992,1.603867
6/4/1992,1.614979
6/5/1992,1.626091
6/8/1992,1.607571
6/9/1992,1.600163
6/10/1992,1.592755
6/11/1992,1.596459
6/12/1992,1.618683
6/15/1992,1.559418
6/16/1992,1.459407
6/17/1992,1.407551
6/18/1992,1.340877
6/19/1992,1.326061
6/22/1992,1.311244
6/23/1992,1.340877
6/24/1992,1.363102
6/25/1992,1.351989
6/26/1992,1.340877
6/29/1992,1.385326
6/30/1992,1.422367
7/1/1992,1.452
7/2/1992,1.37051
7/6/1992,1.37051
7/7/1992,1.311244
7/8/1992,1.355694
7/9/1992,1.359397
7/10/1992,1.355694
7/13/1992,1.392734
7/14/1992,1.407551
7/15/1992,1.422367
7/16/1992,1.444591
7/17/1992,1.333469
7/20/1992,1.326061
7/21/1992,1.355694
7/22/1992,1.311244
7/23/1992,1.326061
7/24/1992,1.359397
7/27/1992,1.340877
7/28/1992,1.377918
7/29/1992,1.400142
7/30/1992,1.400142
7/31/1992,1.385326
8/3/1992,1.355694
8/4/1992,1.348286
8/5/1992,1.326061
8/6/1992,1.303836
8/7/1992,1.285316
8/10/1992,1.307541
8/11/1992,1.28902
8/12/1992,1.307541
8/13/1992,1.326061
8/14/1992,1.326061
8/17/1992,1.32963
8/18/1992,1.32963
8/19/1992,1.322201
8/20/1992,1.32963
8/21/1992,1.325916
8/24/1992,1.285062
8/25/1992,1.318488
8/26/1992,1.314773
8/27/1992,1.322201
8/28/1992,1.337058
8/31/1992,1.366771
9/1/1992,1.381626
9/2/1992,1.441051
9/3/1992,1.418767
9/4/1992,1.403911
9/8/1992,1.418767
9/9/1992,1.455908
9/10/1992,1.463335
9/11/1992,1.415053
9/14/1992,1.470764
9/15/1992,1.433623
9/16/1992,1.396483
9/17/1992,1.366771
9/18/1992,1.381626
9/21/1992,1.381626
9/22/1992,1.359343
9/23/1992,1.411339
9/24/1992,1.374199
9/25/1992,1.351914
9/28/1992,1.32963
9/29/1992,1.333344
9/30/1992,1.340772
10/1/1992,1.314773
10/2/1992,1.299917
10/5/1992,1.292489
10/6/1992,1.32963
10/7/1992,1.299917
10/8/1992,1.292489
10/9/1992,1.288775
10/12/1992,1.307345
10/13/1992,1.3482
10/14/1992,1.366771
10/15/1992,1.351914
10/16/1992,1.455908
10/19/1992,1.455908
10/20/1992,1.459622
10/21/1992,1.441051
10/22/1992,1.44848
10/23/1992,1.44848
10/26/1992,1.530188
10/27/1992,1.530188
10/28/1992,1.552473
10/29/1992,1.582185
10/30/1992,1.559901
11/2/1992,1.552473
11/3/1992,1.545045
11/4/1992,1.559901
11/5/1992,1.634182
11/6/1992,1.656466
11/9/1992,1.64161
11/10/1992,1.671322
11/11/1992,1.686179
11/12/1992,1.689893
11/13/1992,1.671322
11/16/1992,1.704749
11/17/1992,1.64161
11/18/1992,1.715891
11/19/1992,1.730747
11/20/1992,1.708463
11/23/1992,1.686179
11/24/1992,1.708463
11/25/1992,1.678751
11/27/1992,1.678751
11/30/1992,1.712103
12/1/1992,1.734435
12/2/1992,1.704659
12/3/1992,1.712103
12/4/1992,1.693493
12/7/1992,1.719547
12/8/1992,1.730713
12/9/1992,1.715825
12/10/1992,1.704659
12/11/1992,1.712103
12/14/1992,1.704659
12/15/1992,1.678606
12/16/1992,1.637664
12/17/1992,1.693493
12/18/1992,1.734435
12/21/1992,1.775376
12/22/1992,1.805152
12/23/1992,1.779099
12/24/1992,1.756767
12/28/1992,1.771654
12/29/1992,1.775376
12/30/1992,1.749323
12/31/1992,1.779099
1/4/1993,1.734435
1/5/1993,1.76421
1/6/1993,1.83865
1/7/1993,1.816318
1/8/1993,1.853538
1/11/1993,1.909367
1/12/1993,1.831206
1/13/1993,1.890757
1/14/1993,1.935421
1/15/1993,1.793986
1/18/1993,1.771654
1/19/1993,1.779099
1/20/1993,1.786543
1/21/1993,1.786543
1/22/1993,1.771654
1/25/1993,1.786543
1/26/1993,1.808874
1/27/1993,1.793986
1/28/1993,1.782821
1/29/1993,1.771654
2/1/1993,1.823762
2/2/1993,1.793986
2/3/1993,1.786543
2/4/1993,1.771654
2/5/1993,1.704659
2/8/1993,1.682327
2/9/1993,1.693493
2/10/1993,1.659996
2/11/1993,1.641386
2/12/1993,1.607669
2/16/1993,1.581559
2/17/1993,1.607669
2/18/1993,1.64124
2/19/1993,1.64124
2/22/1993,1.64497
2/23/1993,1.61886
2/24/1993,1.600209
2/25/1993,1.63378
2/26/1993,1.581559
3/1/1993,1.589019
3/2/1993,1.61886
3/3/1993,1.63005
3/4/1993,1.64124
3/5/1993,1.64124
3/8/1993,1.686001
3/9/1993,1.693461
3/10/1993,1.693461
3/11/1993,1.697191
3/12/1993,1.678541
3/15/1993,1.700922
3/16/1993,1.686001
3/17/1993,1.64497
3/18/1993,1.62632
3/19/1993,1.603939
3/22/1993,1.589019
3/23/1993,1.574099
3/24/1993,1.603939
3/25/1993,1.63378
3/26/1993,1.589019
3/29/1993,1.521877
3/30/1993,1.559178
3/31/1993,1.536797
4/1/1993,1.544258
4/2/1993,1.495766
4/5/1993,1.492036
4/6/1993,1.454736
4/7/1993,1.506957
4/8/1993,1.484576
4/12/1993,1.492036
4/13/1993,1.447275
4/14/1993,1.454736
4/15/1993,1.409974
4/16/1993,1.436085
4/19/1993,1.447275
4/20/1993,1.492036
4/21/1993,1.480846
4/22/1993,1.492036
4/23/1993,1.469656
4/26/1993,1.462196
4/27/1993,1.499497
4/28/1993,1.533068
4/29/1993,1.514417
4/30/1993,1.529337
5/3/1993,1.547988
5/4/1993,1.592749
5/5/1993,1.62632
5/6/1993,1.603939
5/7/1993,1.63378
5/10/1993,1.64124
5/11/1993,1.62632
5/12/1993,1.589019
5/13/1993,1.65616
5/14/1993,1.65616
5/17/1993,1.663621
5/18/1993,1.65616
5/19/1993,1.708382
5/20/1993,1.753143
5/21/1993,1.715842
5/24/1993,1.719572
5/25/1993,1.682271
5/26/1993,1.723302
5/27/1993,1.715842
5/28/1993,1.693269
6/1/1993,1.704482
6/2/1993,1.704482
6/3/1993,1.685793
6/4/1993,1.640938
6/7/1993,1.517587
6/8/1993,1.480208
6/9/1993,1.323216
6/10/1993,1.330692
6/11/1993,1.308265
6/14/1993,1.33443
6/15/1993,1.255934
6/16/1993,1.26341
6/17/1993,1.233507
6/18/1993,1.226031
6/21/1993,1.184914
6/22/1993,1.237245
6/23/1993,1.211079
6/24/1993,1.248459
6/25/1993,1.196128
6/28/1993,1.199866
6/29/1993,1.166225
6/30/1993,1.181176
7/1/1993,1.136321
7/2/1993,1.151273
7/6/1993,1.128846
7/7/1993,1.091466
7/8/1993,1.091466
7/9/1993,1.098942
7/12/1993,1.136321
7/13/1993,1.113894
7/14/1993,1.113894
7/15/1993,1.069039
7/16/1993,0.822338
7/19/1993,0.766269
7/20/1993,0.803648
7/21/1993,0.784959
7/22/1993,0.792435
7/23/1993,0.784959
7/26/1993,0.803648
7/27/1993,0.792435
7/28/1993,0.803648
7/29/1993,0.814862
7/30/1993,0.829814
8/2/1993,0.852241
8/3/1993,0.867193
8/4/1993,0.904572
8/5/1993,0.882144
8/6/1993,0.874668
8/9/1993,0.88962
8/10/1993,0.852241
8/11/1993,0.822338
8/12/1993,0.792435
8/13/1993,0.8186
8/16/1993,0.825962
8/17/1993,0.852243
8/18/1993,0.855997
8/19/1993,0.825962
8/20/1993,0.84098
8/23/1993,0.852243
8/24/1993,0.84098
8/25/1993,0.818453
8/26/1993,0.80719
8/27/1993,0.795927
8/30/1993,0.78091
8/31/1993,0.795927
9/1/1993,0.784664
9/2/1993,0.773401
9/3/1993,0.773401
9/7/1993,0.788419
9/8/1993,0.803436
9/9/1993,0.78091
9/10/1993,0.788419
9/13/1993,0.758383
9/14/1993,0.728348
9/15/1993,0.735857
9/16/1993,0.743366
9/17/1993,0.758383
9/20/1993,0.74712
9/21/1993,0.735857
9/22/1993,0.765892
9/23/1993,0.743366
9/24/1993,0.750875
9/27/1993,0.743366
9/28/1993,0.743366
9/29/1993,0.717085
9/30/1993,0.702068
10/1/1993,0.683296
10/4/1993,0.683296
10/5/1993,0.705822
10/6/1993,0.709577
10/7/1993,0.690805
10/8/1993,0.679542
10/11/1993,0.713331
10/12/1993,0.72084
10/13/1993,0.72084
10/14/1993,0.713331
10/15/1993,0.848488
10/18/1993,0.852243
10/19/1993,0.833471
10/20/1993,0.833471
10/21/1993,0.908558
10/22/1993,0.908558
10/25/1993,0.90105
10/26/1993,0.893541
10/27/1993,0.953611
10/28/1993,0.931085
10/29/1993,0.923576
11/1/1993,0.946102
11/2/1993,0.983646
11/3/1993,0.949856
11/4/1993,0.968628
11/5/1993,0.957365
11/8/1993,0.923576
11/9/1993,0.904804
11/10/1993,0.923576
11/11/1993,0.942348
11/12/1993,0.953611
11/15/1993,0.96112
11/16/1993,1.02119
11/17/1993,1.006172
11/18/1993,1.006172
11/19/1993,0.994721
11/22/1993,0.97965
11/23/1993,0.994721
11/24/1993,0.994721
11/26/1993,0.983418
11/29/1993,0.957042
11/30/1993,0.949507
12/1/1993,0.949507
12/2/1993,0.957042
12/3/1993,0.949507
12/6/1993,0.972114
12/7/1993,0.972114
12/8/1993,0.960811
12/9/1993,0.904292
12/10/1993,0.851542
12/13/1993,0.889221
12/14/1993,0.877917
12/15/1993,0.896756
12/16/1993,0.885453
12/17/1993,0.889221
12/20/1993,0.859078
12/21/1993,0.828935
12/22/1993,0.844006
12/23/1993,0.821399
12/27/1993,0.859078
12/28/1993,0.877917
12/29/1993,0.859078
12/30/1993,0.896756
12/31/1993,0.881685
1/3/1994,0.900524
1/4/1994,0.949507
1/5/1994,1.017329
1/6/1994,0.987186
1/7/1994,0.998489
1/10/1994,1.013561
1/11/1994,0.960811
1/12/1994,0.919364
1/13/1994,0.923132
1/14/1994,0.934435
1/17/1994,0.915596
1/18/1994,0.885453
1/19/1994,0.881685
1/20/1994,0.900524
1/21/1994,1.006025
1/24/1994,1.055008
1/25/1994,1.021097
1/26/1994,1.009793
1/27/1994,1.028633
1/28/1994,1.024865
1/31/1994,0.987186
2/1/1994,1.002257
2/2/1994,0.994721
2/3/1994,1.009793
2/4/1994,1.009793
2/7/1994,1.104182
2/8/1994,1.081493
2/9/1994,1.096618
2/10/1994,1.104182
2/11/1994,1.119307
2/14/1994,1.119307
2/15/1994,1.123089
2/16/1994,1.111744
2/17/1994,1.119307
2/18/1994,1.096618
2/22/1994,1.12687
2/23/1994,1.12687
2/24/1994,1.107963
2/25/1994,1.089055
2/28/1994,1.104182
3/1/1994,1.096618
3/2/1994,1.077711
3/3/1994,1.081493
3/4/1994,1.111744
3/7/1994,1.145777
3/8/1994,1.119307
3/9/1994,1.134433
3/10/1994,1.12687
3/11/1994,1.12687
3/14/1994,1.15334
3/15/1994,1.138214
3/16/1994,1.111744
3/17/1994,1.104182
3/18/1994,1.1004
3/21/1994,1.07393
3/22/1994,1.058804
3/23/1994,1.062585
3/24/1994,1.04746
3/25/1994,0.990738
3/28/1994,1.005864
3/29/1994,0.990738
3/30/1994,0.983175
3/31/1994,1.005864
4/4/1994,1.005864
4/5/1994,1.013427
4/6/1994,1.013427
4/7/1994,1.009645
4/8/1994,1.013427
4/11/1994,1.013427
4/12/1994,0.96805
4/13/1994,0.960487
4/14/1994,0.952924
4/15/1994,0.91511
4/18/1994,0.896202
4/19/1994,0.877295
4/20/1994,0.854606
4/21/1994,0.896202
4/22/1994,0.899984
4/25/1994,0.937798
4/26/1994,0.945361
4/28/1994,0.91511
4/29/1994,0.907546
5/2/1994,0.937798
5/3/1994,0.91511
5/4/1994,0.998301
5/5/1994,0.994519
5/6/1994,0.977503
5/9/1994,0.945361
5/10/1994,0.937798
5/11/1994,0.91511
5/12/1994,0.898093
5/13/1994,0.907546
5/16/1994,0.892421
5/17/1994,0.888639
5/18/1994,0.926454
5/19/1994,0.971831
5/20/1994,0.939688
5/23/1994,0.922672
5/24/1994,0.930235
5/25/1994,0.945361
5/26/1994,0.922672
5/27/1994,0.909237
5/31/1994,0.888356
6/1/1994,0.857985
6/2/1994,0.831411
6/3/1994,0.839003
6/6/1994,0.831411
6/7/1994,0.835207
6/8/1994,0.793447
6/9/1994,0.820021
6/10/1994,0.804836
6/13/1994,0.820021
6/14/1994,0.821919
6/15/1994,0.844698
6/16/1994,0.801039
6/17/1994,0.804836
6/20/1994,0.823818
6/21/1994,0.78965
6/22/1994,0.797243
6/23/1994,0.763075
6/24/1994,0.777786
6/27/1994,0.797243
6/28/1994,0.812429
6/29/1994,0.793447
6/30/1994,0.804836
7/1/1994,0.782057
7/5/1994,0.804836
7/6/1994,0.793447
7/7/1994,0.814327
7/8/1994,0.821919
7/11/1994,0.820021
7/12/1994,0.861782
7/13/1994,0.901644
7/14/1994,0.869374
7/15/1994,0.857985
7/18/1994,0.861782
7/19/1994,0.840901
7/20/1994,0.808632
7/21/1994,0.850392
7/22/1994,0.941506
7/25/1994,0.962386
7/26/1994,0.952895
7/27/1994,0.943404
7/28/1994,0.968081
7/29/1994,1.023129
8/1/1994,1.013637
8/2/1994,0.988961
8/3/1994,1.006045
8/4/1994,1.009841
8/5/1994,1.009841
8/8/1994,1.025027
8/9/1994,1.02123
8/10/1994,1.051602
8/11/1994,1.042111
8/12/1994,1.055398
8/15/1994,1.055249
8/16/1994,1.059059
8/17/1994,1.066678
8/18/1994,1.055249
8/19/1994,1.062868
8/22/1994,1.062868
8/23/1994,1.066678
8/24/1994,1.062868
8/25/1994,1.068582
8/26/1994,1.089535
8/29/1994,1.078107
8/30/1994,1.104773
8/31/1994,1.102868
9/1/1994,1.066678
9/2/1994,1.078107
9/6/1994,1.083821
9/7/1994,1.100963
9/8/1994,1.100963
9/9/1994,1.089535
9/12/1994,1.089535
9/13/1994,1.09144
9/14/1994,1.070488
9/15/1994,1.097154
9/16/1994,1.108583
9/19/1994,1.081916
9/20/1994,1.053344
9/21/1994,1.040011
9/22/1994,1.032392
9/23/1994,1.034296
9/26/1994,1.034296
9/27/1994,1.032392
9/28/1994,1.032392
9/29/1994,1.040011
9/30/1994,1.026677
10/3/1994,1.009534
10/4/1994,1.028582
10/5/1994,1.154298
10/6/1994,1.104773
10/7/1994,1.12763
10/10/1994,1.184774
10/11/1994,1.207631
10/12/1994,1.283823
10/13/1994,1.253347
10/14/1994,1.253347
10/17/1994,1.211441
10/18/1994,1.257156
10/19/1994,1.257156
10/20/1994,1.249537
10/21/1994,1.299061
10/24/1994,1.287633
10/25/1994,1.299061
10/26/1994,1.318109
10/27/1994,1.302871
10/28/1994,1.283823
10/31/1994,1.316204
11/1/1994,1.314299
11/2/1994,1.260966
11/3/1994,1.264775
11/4/1994,1.230489
11/7/1994,1.241917
11/8/1994,1.287633
11/9/1994,1.268585
11/10/1994,1.259061
11/11/1994,1.253347
11/14/1994,1.295252
11/15/1994,1.260966
11/16/1994,1.247632
11/17/1994,1.219061
11/18/1994,1.222732
11/21/1994,1.165417
11/22/1994,1.14249
11/23/1994,1.127206
11/25/1994,1.153953
11/28/1994,1.155864
11/29/1994,1.169238
11/30/1994,1.138669
12/1/1994,1.10619
12/2/1994,1.117654
12/5/1994,1.136759
12/6/1994,1.148222
12/7/1994,1.119564
12/8/1994,1.096638
12/9/1994,1.108101
12/12/1994,1.115743
12/13/1994,1.111922
12/14/1994,1.157774
12/15/1994,1.134848
12/16/1994,1.138669
12/19/1994,1.195985
12/20/1994,1.17688
12/21/1994,1.173059
12/22/1994,1.1807
12/23/1994,1.188343
12/27/1994,1.195985
12/28/1994,1.195985
12/29/1994,1.207448
12/30/1994,1.192164
1/3/1995,1.173059
1/4/1995,1.203627
1/5/1995,1.188343
1/6/1995,1.283869
1/9/1995,1.25951
1/10/1995,1.335453
1/11/1995,1.429068
1/12/1995,1.387037
1/13/1995,1.371752
1/16/1995,1.36029
1/17/1995,1.375574
1/18/1995,1.394679
1/19/1995,1.402321
1/20/1995,1.302974
1/23/1995,1.291511
1/24/1995,1.272406
1/25/1995,1.252823
1/26/1995,1.207448
1/27/1995,1.218911
1/30/1995,1.226553
1/31/1995,1.234195
2/1/1995,1.226553
2/2/1995,1.272406
2/3/1995,1.238017
2/6/1995,1.238017
2/7/1995,1.247569
2/8/1995,1.293421
2/9/1995,1.333542
2/10/1995,1.337363
2/13/1995,1.341045
2/14/1995,1.31614
2/15/1995,1.304645
2/16/1995,1.323803
2/17/1995,1.30273
2/21/1995,1.256751
2/22/1995,1.251004
